"Id","SalePrice"
2119,116004.933544343
2120,130014.441021608
2121,89828.9171409308
2122,117091.261772029
2123,90487.8319692414
2124,157086.792483252
2125,119080.670899271
2126,159131.521661679
2127,169516.256529067
2128,131039.751871824
2129,86844.5283032868
2130,115953.570963952
2131,132772.145227771
2132,108582.812941226
2133,114772.59857014
2134,122754.99292014
2135,88931.1167745814
2136,73316.8298676168
2137,114132.816736234
2138,124403.614449401
2139,148875.627789094
2140,142502.751596393
2141,174394.87049765
2142,123836.841730609
2143,138763.430902804
2144,107573.153378433
2145,141444.783567285
2146,163581.302507518
2147,146158.085035229
2148,136138.5676946
2149,153073.766937623
2150,236111.453203897
2151,133662.392942852
2152,156280.509837705
2153,143145.170666551
2154,103861.10599162
2155,138107.184679159
2156,248333.549133038
2157,226295.223286676
2158,231349.544296656
2159,219043.337981832
2160,183417.32025079
2161,241341.188587958
2162,361763.983971465
2163,298332.686110809
2164,247975.769215283
2165,214913.838157038
2166,155132.129115712
2167,222790.790556534
2168,187270.592425882
2169,196138.004315373
2170,216473.142797838
2171,151423.242929288
2172,141597.148444833
2173,155881.206535916
2174,221026.725857472
2175,288331.149235431
2176,284163.675763666
2177,233877.060997689
2178,222757.18325503
2179,137580.075105454
2180,208766.03493956
2181,191592.932528618
2182,216057.667368381
2183,196051.293582532
2184,111021.834996895
2185,128900.877056551
2186,143059.769384998
2187,153965.607424591
2188,160582.552505818
2189,223770.255026638
2190,81874.0969363165
2191,76894.5039771327
2192,85806.0934471355
2193,106539.702046045
2194,98797.8094570328
2195,102701.711288021
2196,108103.266012422
2197,118961.767149037
2198,162278.67808808
2199,188861.957015389
2200,151310.055071099
2201,154449.878514071
2202,217467.769466444
2203,144309.524186668
2204,174146.233683583
2205,111332.198099081
2206,145210.273628197
2207,227446.817460343
2208,287018.651843696
2209,212960.700288121
2210,122244.607282988
2211,111650.089846844
2212,114748.579688667
2213,95041.6798421234
2214,115111.09176682
2215,98153.9459793307
2216,129834.506198384
2217,55133.0036044494
2218,80814.3865770488
2219,83700.5086068188
2220,77166.7952354404
2221,264996.002862439
2222,246399.754796406
2223,267938.614050979
2224,217661.335204644
2225,129797.296107033
2226,171162.78094787
2227,204252.728046043
2228,258916.31546667
2229,251672.67507322
2230,151740.084167668
2231,200689.605729548
2232,171823.326805227
2233,184624.138943314
2234,248836.198150791
2235,207163.497666199
2236,254731.958754513
2237,302969.71658243
2238,204668.182455053
2239,111494.142306895
2240,159093.065147461
2241,140491.090429946
2242,113216.678793674
2243,129740.438988929
2244,104261.495930296
2245,100225.989114415
2246,137243.213160121
2247,115425.786760771
2248,130108.404875445
2249,122368.733710515
2250,123311.064858113
2251,98364.9665369162
2252,171246.222548539
2253,163271.642173425
2254,180356.519724942
2255,197457.737430886
2256,176028.003525923
2257,227103.332774519
2258,163087.190489462
2259,176120.978879942
2260,148246.221605403
2261,213520.80961289
2262,224160.479234812
2263,390814.80779982
2264,435350.093308703
2265,146792.931911846
2266,299483.771068547
2267,352681.62640837
2268,379336.439190559
2269,160305.344000925
2270,203683.23465598
2271,220700.673088062
2272,201387.299655408
2273,162709.528179345
2274,187047.673792537
2275,163435.890056481
2276,193285.499357302
2277,176299.23913377
2278,144955.978916369
2279,127200.239340046
2280,115605.928054032
2281,160414.39378394
2282,174351.830172163
2283,108967.379285447
2284,108947.940503353
2285,142176.376514196
2286,126882.921474835
2287,352691.066813616
2288,275563.036999973
2289,349080.826850298
2290,428792.604927441
2291,316203.954773226
2292,411847.736920963
2293,427316.873116161
2294,395582.381333647
2295,476538.06721178
2296,275355.011102058
2297,332998.509819263
2298,333566.356063503
2299,365648.359049784
2300,348001.439645654
2301,312491.259126099
2302,257429.790602611
2303,263899.073514149
2304,249999.506238605
2305,192184.332574562
2306,194379.03401196
2307,210873.496200659
2308,232664.177419733
2309,279653.962526518
2310,223726.639012624
2311,216558.374428768
2312,160546.971230223
2313,169204.798555128
2314,168242.005141202
2315,173120.675810704
2316,185645.656898807
2317,187545.703964819
2318,174887.420146097
2319,178113.773159932
2320,177168.714591512
2321,238633.691039113
2322,186091.241151016
2323,187748.936028682
2324,198187.137719782
2325,207309.432773518
2326,183919.385726667
2327,209328.968545594
2328,223809.539067279
2329,197767.609083772
2330,185722.80879301
2331,345394.547171378
2332,417212.840396223
2333,324599.330201862
2334,253927.58827077
2335,283554.058120897
2336,309213.677590325
2337,189176.721951498
2338,250863.217342841
2339,242661.151864694
2340,379788.700141571
2341,217669.827031652
2342,249789.72001392
2343,252131.553045509
2344,222369.58488955
2345,242580.121269006
2346,210824.476232701
2347,187844.80462286
2348,240176.383830027
2349,164046.587399302
2350,291896.731351908
2351,231128.08367391
2352,248992.940981758
2353,240427.736504185
2354,129918.02556847
2355,142186.102652071
2356,145874.228963504
2357,186332.615225187
2358,185974.797723495
2359,134338.037733382
2360,122642.482409494
2361,146060.792373359
2362,268725.503465
2363,128839.297779801
2364,169516.261635569
2365,232929.355037207
2366,197438.681202642
2367,216859.987460322
2368,202825.591301591
2369,201555.395527274
2370,171698.644409465
2371,160785.897320651
2372,190957.921415715
2373,272475.121554438
2374,328513.461666037
2375,241648.795096405
2376,285539.644056854
2377,341484.516540399
2378,142584.445809392
2379,201183.338261148
2380,146622.995919133
2381,159472.258808649
2382,195290.8898607
2383,202383.177604791
2384,240050.73051875
2385,170816.656042626
2386,134759.747903308
2387,136461.647284894
2388,100104.811926457
2389,120307.231962299
2390,140107.795287698
2391,152663.797172783
2392,118269.529550576
2393,175192.899237338
2394,141650.909227439
2395,213920.540760751
2396,145769.392613453
2397,200727.510035297
2398,128138.495723292
2399,70611.212254574
2400,74862.2772561836
2401,121635.696702261
2402,135033.31252983
2403,143511.164852973
2404,157693.147532371
2405,152645.986985098
2406,144620.063418776
2407,129114.37593551
2408,148353.879672097
2409,125089.900558946
2410,155656.154992197
2411,114700.991568105
2412,148744.784080905
2413,129549.690331489
2414,149579.762870602
2415,134475.904011427
2416,123338.924968762
2417,134808.093778537
2418,136941.032083605
2419,126537.288363638
2420,127581.797543154
2421,127028.273429349
2422,99610.7485570807
2423,108752.600004423
2424,167198.743760033
2425,216271.556374473
2426,130974.966125374
2427,130604.943889758
2428,184837.202508713
2429,121853.993040796
2430,134954.210767369
2431,110270.397075004
2432,157103.422215798
2433,145534.209791035
2434,144416.514805113
2435,152373.86300279
2436,105942.889397284
2437,107487.177494414
2438,126042.518298599
2439,104848.610573268
2440,119678.046261288
2441,100373.915348587
2442,104974.355423367
2443,123126.142028973
2444,129153.560570104
2445,92983.0051523036
2446,125250.012309276
2447,199215.675046095
2448,131211.637342387
2449,115452.430142502
2450,153445.294961615
2451,126434.186339029
2452,199214.271167271
2453,89254.7470562171
2454,105041.85404633
2455,127711.56302769
2456,116346.941210436
2457,135155.60668125
2458,133238.122062798
2459,106536.102142944
2460,144818.260270842
2461,128592.019392048
2462,131990.36616709
2463,120314.046325901
2464,175361.046925942
2465,139240.627493962
2466,113947.623624057
2467,134898.460991826
2468,101449.895925812
2469,91365.1313385092
2470,169345.970614494
2471,182803.873533987
2472,148479.524247407
2473,96184.7268776179
2474,78353.1422368333
2475,215358.611622922
2476,119032.657569361
2477,118422.969027891
2478,149678.775081012
2479,99079.4927891771
2480,157232.727937981
2481,122677.179452262
2482,124365.135000482
2483,114455.229516553
2484,124130.104679134
2485,124992.757477248
2486,152153.851815887
2487,173942.640796429
2488,164604.166350736
2489,149832.702612553
2490,137638.257557876
2491,92914.6824078707
2492,197667.086693545
2493,159243.878878541
2494,132967.276483165
2495,86155.1164456995
2496,256395.727823943
2497,144297.517082169
2498,111557.514804198
2499,83112.1576048779
2500,112662.044907272
2501,126341.191568737
2502,142030.788158663
2503,102444.060790741
2504,134218.336639708
2505,229805.269162252
2506,244980.730387639
2507,266118.551894024
2508,242310.841823016
2509,211778.769011406
2510,226743.674384077
2511,173954.821877397
2512,206578.514182109
2513,223624.908323152
2514,254774.953742206
2515,147001.484167321
2516,182628.026950818
2517,153390.262927339
2518,147830.973830123
2519,233260.623806755
2520,222040.495839773
2521,186641.841735819
2522,227380.649191792
2523,121673.198675744
2524,139495.891001222
2525,146313.613818896
2526,142335.059099811
2527,126483.157076514
2528,121045.631825384
2529,137086.130275288
2530,133339.893720328
2531,233853.103754867
2532,230810.313162047
2533,197259.791063634
2534,231574.919269174
2535,292113.242787713
2536,232616.939199449
2537,228602.163959592
2538,177993.078395088
2539,198850.064503525
2540,172272.437727466
2541,185642.617005125
2542,158673.211745296
2543,128965.842607954
2544,109267.549272356
2545,134864.838503314
2546,125500.643001896
2547,144586.16055619
2548,143964.549373522
2549,156433.059474108
2550,789701.400862828
2551,140693.065143535
2552,133885.729632906
2553,78627.3039427402
2554,100732.09949284
2555,127678.443894429
2556,100824.404209662
2557,104933.099578097
2558,155462.703435788
2559,146205.929750996
2560,164299.097248352
2561,173155.194976451
2562,149020.254746853
2563,152877.209702932
2564,202357.85648639
2565,124046.032505674
2566,165987.504580523
2567,137393.191790921
2568,176017.75920293
2569,213543.108003298
2570,123455.951665361
2571,174623.737022
2572,157818.328944658
2573,224474.459014873
2574,265100.582968174
2575,120888.815837549
2576,104474.297255523
2577,126473.177052823
2578,80300.0040360665
2579,54482.4967923528
2580,99689.6408520249
2581,113428.646218261
2582,113726.624285391
2583,251012.726333815
2584,171149.144288605
2585,180447.264318028
2586,204230.44291614
2587,200383.054408455
2588,143155.013952934
2589,156062.985207537
2590,203241.419199568
2591,226708.06718011
2592,193204.752550631
2593,230101.026401191
2594,188789.111314481
2595,206312.614693978
2596,280084.731014837
2597,190460.857675501
2598,296649.107016493
2599,296447.011188017
2600,111732.454525804
2601,147492.847591372
2602,81544.2029199609
2603,93797.1847693816
2604,86777.1157782029
2605,80755.8464654906
2606,151802.612906874
2607,218733.979434661
2608,180189.15117387
2609,171405.858603393
2610,111115.846105523
2611,123543.727026804
2612,150799.160723268
2613,134480.198754972
2614,125591.506691097
2615,156730.918330389
2616,141906.695693501
2617,165582.085155423
2618,184576.541648897
2619,199839.942106435
2620,191851.206581394
2621,176058.161485146
2622,184034.087194492
2623,239147.805764118
2624,274806.094909676
2625,290763.071463668
2626,175846.50559765
2627,182157.902917765
2628,450842.519880338
2629,520997.112252432
2630,382584.255871679
2631,444651.022732091
2632,406697.911770402
2633,311921.088833579
2634,379397.711131358
2635,164804.579648218
2636,179110.425320661
2637,180516.318050906
2638,248138.967714702
2639,191012.081283569
2640,147187.352728026
2641,108708.463754293
2642,172841.893119636
2643,110498.125994677
2644,118908.350342742
2645,113736.71436672
2646,100739.110960231
2647,108370.346654443
2648,147170.741316616
2649,157068.638734078
2650,144739.613470309
2651,147056.031678315
2652,380787.007917597
2653,272507.359971064
2654,249230.657981689
2655,378148.434343397
2656,319683.589881304
2657,333318.996335295
2658,300167.114023918
2659,311958.891112183
2660,353038.465879687
2661,346624.725294809
2662,350325.614625967
2663,296030.499855477
2664,278547.296965806
2665,323499.023953817
2666,284025.538944082
2667,163413.008997422
2668,169383.140212771
2669,171207.706597395
2670,267002.883480396
2671,179059.12955114
2672,197280.519662847
2673,204476.551768193
2674,193506.103992996
2675,172869.497530745
2676,201486.958932385
2677,197355.33878061
2678,236425.848343875
2679,287018.601655182
2680,296477.478703053
2681,391050.144568251
2682,314338.98048932
2683,513711.461290982
2684,334773.100604354
2685,322780.702902933
2686,253761.941850828
2687,281048.203254317
2688,208782.410643219
2689,206154.400815365
2690,348854.079558864
2691,188801.338741183
2692,136989.052279435
2693,192477.032747221
2694,125650.202788309
2695,190736.826662226
2696,183156.028364704
2697,186618.837294931
2698,187313.059572913
2699,166659.77265845
2700,150889.749937157
2701,157197.596273133
2702,120543.316010681
2703,129298.825498891
2704,143640.272824025
2705,109654.13786421
2706,112308.940001785
2707,127118.86129226
2708,123042.650146753
2709,105379.476023399
2710,126303.815558005
2711,239600.413217166
2712,360865.692466073
2713,171242.056821795
2714,155741.097877546
2715,167088.557266357
2716,161319.673306341
2717,199012.219177729
2718,224838.378304239
2719,141277.65643646
2720,167440.500974552
2721,126192.599126079
2722,152929.047674311
2723,155312.612755832
2724,126705.861320648
2725,126534.124838221
2726,148340.838960932
2727,184301.298986781
2728,181094.824623457
2729,146729.185726121
2730,141990.413512037
2731,145968.504973429
2732,141120.767875968
2733,151890.407259892
2734,140090.662154757
2735,133278.382690041
2736,139439.273401917
2737,117546.487257195
2738,137207.046373189
2739,145990.383479559
2740,135314.114770174
2741,139546.743867852
2742,149930.827638887
2743,150144.662071624
2744,164894.439088497
2745,156927.030360986
2746,139756.225879272
2747,149408.843774875
2748,129581.063453836
2749,122482.675601922
2750,131020.702009147
2751,133945.932323974
2752,219482.040901995
2753,149879.046536773
2754,197192.563324497
2755,144764.414839756
2756,103274.909125165
2757,82522.4643246274
2758,99963.1652918251
2759,162314.370300371
2760,119750.1961348
2761,141573.268254753
2762,142953.244968971
2763,172775.59464385
2764,140914.919501368
2765,282560.882030568
2766,112625.248934464
2767,89914.0404282122
2768,128278.019345178
2769,129780.812672776
2770,141980.381659911
2771,112609.912698395
2772,100644.633778004
2773,165734.502412828
2774,129245.76471478
2775,116516.547446439
2776,140949.843601897
2777,153203.03344893
2778,116505.178296527
2779,122701.187653822
2780,107202.125434991
2781,90407.4220024712
2782,98254.5975870598
2783,86763.5755828813
2784,115049.035755374
2785,134231.293041453
2786,73135.4437209222
2787,119896.499563424
2788,80524.8728159831
2789,164872.431021043
2790,100470.104456
2791,111033.838502868
2792,62163.9937806573
2793,130487.907018806
2794,101837.853458215
2795,119308.57233426
2796,99737.4312162261
2797,186562.195072045
2798,94400.5088770775
2799,107659.453227357
2800,74226.3731352615
2801,97991.7532030238
2802,127529.422097048
2803,163204.467211016
2804,119103.432957153
2805,100151.541093634
2806,88911.8883393166
2807,172054.64742475
2808,146607.578698069
2809,133784.837134537
2810,132898.914632955
2811,153222.04492473
2812,157030.751799581
2813,161546.122314999
2814,156171.565481481
2815,107266.06699124
2816,219230.757776541
2817,161470.491342793
2818,134814.496990141
2819,187174.997383365
2820,129180.324080885
2821,112265.502844044
2822,181479.800629
2823,342497.209358285
2824,159357.859987209
2825,126601.896431829
2826,134468.394645637
2827,133216.586883508
2828,209605.198567903
2829,210680.3586777
2830,207335.444712694
2831,188012.518879927
2832,213033.097069548
2833,261888.21023558
2834,208761.778252947
2835,226947.120662975
2836,196276.769498574
2837,183733.953887458
2838,145670.457480473
2839,170986.080026418
2840,206123.634638803
2841,198961.261717369
2842,234333.245036794
2843,153765.006656712
2844,165068.116894349
2845,127843.335664825
2846,208766.170821217
2847,213017.17649432
2848,199462.569793642
2849,198333.136069316
